TIME,ADDRESS,SNOOP_TYPE,TAG,INDEX,MATCH_FOUND,WAY,WAS_DIRTY,WAS_VALID
247379103000,0000000000097780,d,0000000000012e,30,0,,,
247396961000,0000000000097780,d,0000000000012e,30,0,,,
247397223000,0000000000097780,d,0000000000012e,30,0,,,
247414964000,0000000000097780,d,0000000000012e,30,0,,,
247415226000,0000000000097780,d,0000000000012e,30,0,,,
247433441000,0000000000097780,d,0000000000012e,30,0,,,
247433703000,0000000000097780,d,0000000000012e,30,0,,,
247451762000,0000000000097780,d,0000000000012e,30,0,,,
247452024000,0000000000097780,d,0000000000012e,30,0,,,
247470068000,0000000000097780,d,0000000000012e,30,0,,,
247470330000,0000000000097780,d,0000000000012e,30,0,,,
247488629000,0000000000097780,d,0000000000012e,30,0,,,
247488891000,0000000000097780,d,0000000000012e,30,0,,,
247499747000,0000000000097780,d,0000000000012e,30,0,,,
247500009000,0000000000097780,d,0000000000012e,30,0,,,
247510928000,0000000000097780,d,0000000000012e,30,0,,,
247511190000,0000000000097780,d,0000000000012e,30,0,,,
247521893000,0000000000097780,d,0000000000012e,30,0,,,
247522155000,0000000000097780,d,0000000000012e,30,0,,,
247532993000,0000000000097780,d,0000000000012e,30,0,,,
247533351000,0000000000097780,d,0000000000012e,30,0,,,
247544180000,0000000000097780,d,0000000000012e,30,0,,,
247544442000,0000000000097780,d,0000000000012e,30,0,,,
247554971000,0000000000097780,d,0000000000012e,30,0,,,
247555233000,0000000000097780,d,0000000000012e,30,0,,,
247556744000,0000000000097780,d,0000000000012e,30,0,,,
247557395000,0000000000097780,d,0000000000012e,30,0,,,
247562138000,0000000000097780,d,0000000000012e,30,0,,,
247562400000,0000000000097780,d,0000000000012e,30,0,,,
247565918000,0000000000097780,d,0000000000012e,30,0,,,
247566180000,0000000000097780,d,0000000000012e,30,0,,,
247569593000,0000000000097780,d,0000000000012e,30,0,,,
247569855000,0000000000097780,d,0000000000012e,30,0,,,
247573379000,0000000000097780,d,0000000000012e,30,0,,,
247573641000,0000000000097780,d,0000000000012e,30,0,,,
247576985000,0000000000097780,d,0000000000012e,30,0,,,
247577247000,0000000000097780,d,0000000000012e,30,0,,,
247588391000,0000000000097780,d,0000000000012e,30,0,,,
247588653000,0000000000097780,d,0000000000012e,30,0,,,
247599695000,0000000000097780,d,0000000000012e,30,0,,,
247599957000,0000000000097780,d,0000000000012e,30,0,,,
247610990000,0000000000097780,d,0000000000012e,30,0,,,
247611351000,0000000000097780,d,0000000000012e,30,0,,,
247622369000,0000000000097780,d,0000000000012e,30,0,,,
247622631000,0000000000097780,d,0000000000012e,30,0,,,
247640945000,0000000000097780,d,0000000000012e,30,0,,,
247641207000,0000000000097780,d,0000000000012e,30,0,,,
247659569000,0000000000097780,d,0000000000012e,30,0,,,
247659831000,0000000000097780,d,0000000000012e,30,0,,,
247677743000,0000000000097780,d,0000000000012e,30,0,,,
247678005000,0000000000097780,d,0000000000012e,30,0,,,
247696238000,0000000000097780,d,0000000000012e,30,0,,,
247696500000,0000000000097780,d,0000000000012e,30,0,,,
247714877000,0000000000097780,d,0000000000012e,30,0,,,
247715139000,0000000000097780,d,0000000000012e,30,0,,,
247733807000,0000000000097780,d,0000000000012e,30,0,,,
247734069000,0000000000097780,d,0000000000012e,30,0,,,
247752788000,0000000000097780,d,0000000000012e,30,0,,,
247753101000,0000000000097780,d,0000000000012e,30,0,,,
247771664000,0000000000097780,d,0000000000012e,30,0,,,
247771926000,0000000000097780,d,0000000000012e,30,0,,,
247790684000,0000000000097780,d,0000000000012e,30,0,,,
247790946000,0000000000097780,d,0000000000012e,30,0,,,
247809539000,0000000000097780,d,0000000000012e,30,0,,,
247809801000,0000000000097780,d,0000000000012e,30,0,,,
247828112000,0000000000097780,d,0000000000012e,30,0,,,
247828374000,0000000000097780,d,0000000000012e,30,0,,,
247846292000,0000000000097780,d,0000000000012e,30,0,,,
247846554000,0000000000097780,d,0000000000012e,30,0,,,
247864583000,0000000000097780,d,0000000000012e,30,0,,,
247864845000,0000000000097780,d,0000000000012e,30,0,,,
247882391000,0000000000097780,d,0000000000012e,30,0,,,
247882653000,0000000000097780,d,0000000000012e,30,0,,,
247900289000,0000000000097780,d,0000000000012e,30,0,,,
247900551000,0000000000097780,d,0000000000012e,30,0,,,
247918007000,0000000000097780,d,0000000000012e,30,0,,,
247918269000,0000000000097780,d,0000000000012e,30,0,,,
247935683000,0000000000097780,d,0000000000012e,30,0,,,
247935945000,0000000000097780,d,0000000000012e,30,0,,,
247953911000,0000000000097780,d,0000000000012e,30,0,,,
247954173000,0000000000097780,d,0000000000012e,30,0,,,
247972715000,0000000000097780,d,0000000000012e,30,0,,,
247972977000,0000000000097780,d,0000000000012e,30,0,,,
247991621000,0000000000097780,d,0000000000012e,30,0,,,
247991883000,0000000000097780,d,0000000000012e,30,0,,,
248010734000,0000000000097780,d,0000000000012e,30,0,,,
248010996000,0000000000097780,d,0000000000012e,30,0,,,
248029388000,0000000000097780,d,0000000000012e,30,0,,,
248029650000,0000000000097780,d,0000000000012e,30,0,,,
248048684000,0000000000097780,d,0000000000012e,30,0,,,
248048946000,0000000000097780,d,0000000000012e,30,0,,,
248067845000,0000000000097780,d,0000000000012e,30,0,,,
248068107000,0000000000097780,d,0000000000012e,30,0,,,
248087606000,0000000000097780,d,0000000000012e,30,0,,,
248087868000,0000000000097780,d,0000000000012e,30,0,,,
248113562000,0000000000097780,d,0000000000012e,30,0,,,
248113824000,0000000000097780,d,0000000000012e,30,0,,,
248138876000,0000000000097780,d,0000000000012e,30,0,,,
248139138000,0000000000097780,d,0000000000012e,30,0,,,
248164268000,0000000000097780,d,0000000000012e,30,0,,,
248164530000,0000000000097780,d,0000000000012e,30,0,,,
248189996000,0000000000097780,d,0000000000012e,30,0,,,
248190258000,0000000000097780,d,0000000000012e,30,0,,,
248215757000,0000000000097780,d,0000000000012e,30,0,,,
248216019000,0000000000097780,d,0000000000012e,30,0,,,
248241389000,0000000000097780,d,0000000000012e,30,0,,,
248241651000,0000000000097780,d,0000000000012e,30,0,,,
248267492000,0000000000097780,d,0000000000012e,30,0,,,
248267754000,0000000000097780,d,0000000000012e,30,0,,,
248293472000,0000000000097780,d,0000000000012e,30,0,,,
248293734000,0000000000097780,d,0000000000012e,30,0,,,
248319683000,0000000000097780,d,0000000000012e,30,0,,,
248319945000,0000000000097780,d,0000000000012e,30,0,,,
248346131000,0000000000097780,d,0000000000012e,30,0,,,
248346393000,0000000000097780,d,0000000000012e,30,0,,,
248372345000,0000000000097780,d,0000000000012e,30,0,,,
248372607000,0000000000097780,d,0000000000012e,30,0,,,
248404862000,0000000000097780,d,0000000000012e,30,0,,,
248405124000,0000000000097780,d,0000000000012e,30,0,,,
248438393000,0000000000097780,d,0000000000012e,30,0,,,
248438655000,0000000000097780,d,0000000000012e,30,0,,,
248479259000,0000000000097780,d,0000000000012e,30,0,,,
248479521000,0000000000097780,d,0000000000012e,30,0,,,
248520227000,0000000000097780,d,0000000000012e,30,0,,,
248520489000,0000000000097780,d,0000000000012e,30,0,,,
248561276000,0000000000097780,d,0000000000012e,30,0,,,
248561538000,0000000000097780,d,0000000000012e,30,0,,,
248601215000,0000000000097780,d,0000000000012e,30,0,,,
248601477000,0000000000097780,d,0000000000012e,30,0,,,
248641838000,0000000000097780,d,0000000000012e,30,0,,,
248642100000,0000000000097780,d,0000000000012e,30,0,,,
248689559000,0000000000097780,d,0000000000012e,30,0,,,
248689821000,0000000000097780,d,0000000000012e,30,0,,,
248738177000,0000000000097780,d,0000000000012e,30,0,,,
248738439000,0000000000097780,d,0000000000012e,30,0,,,
248786258000,0000000000097780,d,0000000000012e,30,0,,,
248786520000,0000000000097780,d,0000000000012e,30,0,,,
248841167000,0000000000097780,d,0000000000012e,30,0,,,
248841429000,0000000000097780,d,0000000000012e,30,0,,,
248896541000,0000000000097780,d,0000000000012e,30,0,,,
248896803000,0000000000097780,d,0000000000012e,30,0,,,
248967770000,0000000000097780,d,0000000000012e,30,0,,,
248968032000,0000000000097780,d,0000000000012e,30,0,,,
249063155000,0000000000097780,d,0000000000012e,30,0,,,
249063417000,0000000000097780,d,0000000000012e,30,0,,,
249261575000,0000000000097780,d,0000000000012e,30,0,,,
249261837000,0000000000097780,d,0000000000012e,30,0,,,
249461579000,0000000000097780,d,0000000000012e,30,0,,,
249461841000,0000000000097780,d,0000000000012e,30,0,,,
249656165000,0000000000097780,d,0000000000012e,30,0,,,
249656427000,0000000000097780,d,0000000000012e,30,0,,,
249852326000,0000000000097780,d,0000000000012e,30,0,,,
249852588000,0000000000097780,d,0000000000012e,30,0,,,
250045304000,0000000000097780,d,0000000000012e,30,0,,,
250045566000,0000000000097780,d,0000000000012e,30,0,,,
250237592000,0000000000097780,d,0000000000012e,30,0,,,
250237854000,0000000000097780,d,0000000000012e,30,0,,,
250430288000,0000000000097780,d,0000000000012e,30,0,,,
250430550000,0000000000097780,d,0000000000012e,30,0,,,
250626380000,0000000000097780,d,0000000000012e,30,0,,,
250626642000,0000000000097780,d,0000000000012e,30,0,,,
250808576000,0000000000097780,d,0000000000012e,30,0,,,
250808838000,0000000000097780,d,0000000000012e,30,0,,,
250870658000,0000000000097780,d,0000000000012e,30,0,,,
250870920000,0000000000097780,d,0000000000012e,30,0,,,
250926956000,0000000000097780,d,0000000000012e,30,0,,,
250927218000,0000000000097780,d,0000000000012e,30,0,,,
250974689000,0000000000097780,d,0000000000012e,30,0,,,
250974951000,0000000000097780,d,0000000000012e,30,0,,,
251023478000,0000000000097780,d,0000000000012e,30,0,,,
251023740000,0000000000097780,d,0000000000012e,30,0,,,
251063696000,0000000000097780,d,0000000000012e,30,0,,,
251063958000,0000000000097780,d,0000000000012e,30,0,,,
251103620000,0000000000097780,d,0000000000012e,30,0,,,
251103882000,0000000000097780,d,0000000000012e,30,0,,,
251144045000,0000000000097780,d,0000000000012e,30,0,,,
251144307000,0000000000097780,d,0000000000012e,30,0,,,
251185088000,0000000000097780,d,0000000000012e,30,0,,,
251185350000,0000000000097780,d,0000000000012e,30,0,,,
251218214000,0000000000097780,d,0000000000012e,30,0,,,
251218476000,0000000000097780,d,0000000000012e,30,0,,,
251251121000,0000000000097780,d,0000000000012e,30,0,,,
251251383000,0000000000097780,d,0000000000012e,30,0,,,
251283623000,0000000000097780,d,0000000000012e,30,0,,,
251283885000,0000000000097780,d,0000000000012e,30,0,,,
251315735000,0000000000097780,d,0000000000012e,30,0,,,
251316048000,0000000000097780,d,0000000000012e,30,0,,,
251341316000,0000000000097780,d,0000000000012e,30,0,,,
251341629000,0000000000097780,d,0000000000012e,30,0,,,
251367266000,0000000000097780,d,0000000000012e,30,0,,,
251367579000,0000000000097780,d,0000000000012e,30,0,,,
251393327000,0000000000097780,d,0000000000012e,30,0,,,
251393640000,0000000000097780,d,0000000000012e,30,0,,,
251411993000,0000000000097780,d,0000000000012e,30,0,,,
251412306000,0000000000097780,d,0000000000012e,30,0,,,
251430677000,0000000000097780,d,0000000000012e,30,0,,,
251430990000,0000000000097780,d,0000000000012e,30,0,,,
251449451000,0000000000097780,d,0000000000012e,30,0,,,
251449764000,0000000000097780,d,0000000000012e,30,0,,,
251468096000,0000000000097780,d,0000000000012e,30,0,,,
251468409000,0000000000097780,d,0000000000012e,30,0,,,
251486912000,0000000000097780,d,0000000000012e,30,0,,,
251487225000,0000000000097780,d,0000000000012e,30,0,,,
251505206000,0000000000097780,d,0000000000012e,30,0,,,
251505519000,0000000000097780,d,0000000000012e,30,0,,,
251522846000,0000000000097780,d,0000000000012e,30,0,,,
251523159000,0000000000097780,d,0000000000012e,30,0,,,
251540501000,0000000000097780,d,0000000000012e,30,0,,,
251540814000,0000000000097780,d,0000000000012e,30,0,,,
251558390000,0000000000097780,d,0000000000012e,30,0,,,
251558703000,0000000000097780,d,0000000000012e,30,0,,,
251569259000,0000000000097780,d,0000000000012e,30,0,,,
251569572000,0000000000097780,d,0000000000012e,30,0,,,
251580170000,0000000000097780,d,0000000000012e,30,0,,,
251580483000,0000000000097780,d,0000000000012e,30,0,,,
251591078000,0000000000097780,d,0000000000012e,30,0,,,
251591391000,0000000000097780,d,0000000000012e,30,0,,,
251601977000,0000000000097780,d,0000000000012e,30,0,,,
251602290000,0000000000097780,d,0000000000012e,30,0,,,
251613008000,0000000000097780,d,0000000000012e,30,0,,,
251613321000,0000000000097780,d,0000000000012e,30,0,,,
251623877000,0000000000097780,d,0000000000012e,30,0,,,
251624190000,0000000000097780,d,0000000000012e,30,0,,,
251634770000,0000000000097780,d,0000000000012e,30,0,,,
251635083000,0000000000097780,d,0000000000012e,30,0,,,
251645693000,0000000000097780,d,0000000000012e,30,0,,,
251646006000,0000000000097780,d,0000000000012e,30,0,,,
251647394000,0000000000097780,d,0000000000012e,30,0,,,
251648144000,0000000000097780,d,0000000000012e,30,0,,,
251653130000,0000000000097780,d,0000000000012e,30,0,,,
251653443000,0000000000097780,d,0000000000012e,30,0,,,
251656856000,0000000000097780,d,0000000000012e,30,0,,,
251657118000,0000000000097780,d,0000000000012e,30,0,,,
251660645000,0000000000097780,d,0000000000012e,30,0,,,
251660907000,0000000000097780,d,0000000000012e,30,0,,,
251664320000,0000000000097780,d,0000000000012e,30,0,,,
251664582000,0000000000097780,d,0000000000012e,30,0,,,
251668127000,0000000000097780,d,0000000000012e,30,0,,,
251668389000,0000000000097780,d,0000000000012e,30,0,,,
251671802000,0000000000097780,d,0000000000012e,30,0,,,
251672064000,0000000000097780,d,0000000000012e,30,0,,,
251683016000,0000000000097780,d,0000000000012e,30,0,,,
251683329000,0000000000097780,d,0000000000012e,30,0,,,
251694074000,0000000000097780,d,0000000000012e,30,0,,,
251694387000,0000000000097780,d,0000000000012e,30,0,,,
251705141000,0000000000097780,d,0000000000012e,30,0,,,
251705454000,0000000000097780,d,0000000000012e,30,0,,,
251716787000,0000000000097780,d,0000000000012e,30,0,,,
251717100000,0000000000097780,d,0000000000012e,30,0,,,
251735573000,0000000000097780,d,0000000000012e,30,0,,,
251735886000,0000000000097780,d,0000000000012e,30,0,,,
