TIME,PC,INSTRUCTION,REG_DEST,PREV_VALUE,NEW_VALUE,UPDATE_TYPE
67514500,0000000000026244,00a5c7b3,x15,0000000000099920,00000000000ed5fa,ALU
67517500,0000000000026248,0077f793,x15,00000000000ed5fa,0000000000000002,ALU
67520500,000000000002624c,00c508b3,x17,7efefefefefefeff,0000000000099574,ALU
67571500,0000000000026340,00050713,x14,00000000000003ae,0000000000099572,ALU
67577500,0000000000026348,40e888b3,x17,0000000000099574,0000000000000002,ALU
67580500,000000000002634c,011588b3,x17,0000000000000002,000000000007408a,ALU
67692000,0000000000026350,0005c783,x15,0000000000000002,000000000000002e,LOAD
67695000,0000000000026354,00170713,x14,0000000000099572,0000000000099573,ALU
67698000,0000000000026358,00158593,x11,0000000000074088,0000000000074089,ALU
67710500,0000000000026350,0005c783,x15,000000000000002e,000000000000000a,LOAD
67713500,0000000000026354,00170713,x14,0000000000099573,0000000000099574,ALU
67716500,0000000000026358,00158593,x11,0000000000074089,000000000007408a,ALU
67778500,000000000001ab6c,01250533,x10,0000000000099572,0000000000099574,ALU
67781500,000000000001ab70,012989b3,x19,0000000000074088,000000000007408a,ALU
67788500,000000000001ab78,41248933,x18,0000000000000002,0000000000000000,ALU
67791500,000000000001ab7c,014907b3,x15,000000000000000a,0000000000000000,ALU
67850500,000000000001ab84,41248a33,x20,0000000000000000,0000000000000002,ALU
67947000,000000000001ab24,03813083,x1,000000000001ab6c,0000000000038294,LOAD
67950000,000000000001ab28,000a0513,x10,0000000000099574,0000000000000002,ALU
67954000,000000000001ab2c,03013403,x8,0000000000094218,000000003fbffe40,LOAD
67958000,000000000001ab30,02813483,x9,0000000000000002,0000000000094218,LOAD
67962000,000000000001ab34,02013903,x18,0000000000000000,0000000000000045,LOAD
67966000,000000000001ab38,01813983,x19,000000000007408a,0000000000074088,LOAD
67970000,000000000001ab3c,01013a03,x20,0000000000000002,000000000008e7d8,LOAD
67974000,000000000001ab40,00813a83,x21,0000000000000000,0000000000000000,LOAD
67977000,000000000001ab44,04010113,x2,000000003fbff870,000000003fbff8b0,ALU
68031500,0000000000038294,b4043783,x15,0000000000000000,000000000007408a,LOAD
68034500,0000000000038298,413789b3,x19,0000000000074088,0000000000000002,ALU
68042000,00000000000382a4,80000737,x14,0000000000099574,ffffffff80000000,ALU
68045000,00000000000382a8,fff74713,x14,ffffffff80000000,000000007fffffff,ALU
68048000,00000000000382ac,4127073b,x14,000000007fffffff,000000007fffffba,ALU
68103000,00000000000382b4,0007c703,x14,000000007fffffba,0000000000000000,LOAD
68106000,00000000000382b8,0129893b,x18,0000000000000045,0000000000000047,ALU
68157500,00000000000382c0,b2442983,x19,0000000000000002,0000000000000000,LOAD
68211500,0000000000037e58,0004a783,x15,000000000007408a,fffffffffbad2884,LOAD
68214500,0000000000037e5c,03079713,x14,0000000000000000,2884000000000000,ALU
68221500,0000000000037e64,0884b703,x14,2884000000000000,00000000000967b8,LOAD
68225500,0000000000037e68,00472783,x15,fffffffffbad2884,0000000000000001,LOAD
68228500,0000000000037e6c,fff7879b,x15,0000000000000001,0000000000000000,ALU
68242500,0000000000037e7c,4dc00313,x6,2525252525252525,00000000000004dc,ALU
68291500,0000000000037e80,00100813,x16,a424242424242e0a,0000000000000001,ALU
68295500,0000000000037e84,00072783,x15,0000000000000000,0000000000000001,LOAD
68298500,0000000000037e88,00030893,x17,000000000007408a,00000000000004dc,ALU
68301500,0000000000037e8c,00080513,x10,0000000000000002,0000000000000001,ALU
68304500,0000000000037e90,00070593,x11,000000000007408a,00000000000967b8,ALU
68307500,0000000000037e94,00078613,x12,0000000000000002,0000000000000001,ALU
68310500,0000000000037e98,00000693,x13,0000000000000025,0000000000000000,ALU
68315000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68316000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68317000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68317500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68318000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68318500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68319000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68319500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68320000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68320500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68321000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68321500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68322000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68322500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68323000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68323500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68324000,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68324500,0000000000037e9c,00000073,x10,0000000000000001,0000000000000001,ECALL
68331000,0000000000037ea8,00100613,x12,0000000000000001,0000000000000001,ALU
68387500,0000000000037ec4,a7040113,x2,000000003fbff8b0,000000003fbff8b0,ALU
68391500,0000000000037ec8,58813083,x1,0000000000038294,0000000000016b90,LOAD
68394500,0000000000037ecc,00090513,x10,0000000000000001,0000000000000047,ALU
68398500,0000000000037ed0,58013403,x8,000000003fbffe40,0000000000000001,LOAD
68402500,0000000000037ed4,57813483,x9,0000000000094218,000000003fc00008,LOAD
68406500,0000000000037ed8,57013903,x18,0000000000000047,0000000000000000,LOAD
68410500,0000000000037edc,56813983,x19,0000000000000000,0000000000000000,LOAD
68414500,0000000000037ee0,56013a03,x20,000000000008e7d8,0000000000000000,LOAD
68418500,0000000000037ee4,55813a83,x21,0000000000000000,0000000000000000,LOAD
68422500,0000000000037ee8,55013b03,x22,0000000000000000,0000000000000000,LOAD
68426500,0000000000037eec,54813b83,x23,000000000008e5e0,0000000000000000,LOAD
68430500,0000000000037ef0,54013c03,x24,0000000000000000,0000000000000000,LOAD
68434500,0000000000037ef4,53813c83,x25,00000000000841a0,0000000000000000,LOAD
68438500,0000000000037ef8,53013d03,x26,0000000000000000,0000000000000000,LOAD
68442500,0000000000037efc,52813d83,x27,000000003fbffe80,0000000000000000,LOAD
68489500,0000000000037f00,59010113,x2,000000003fbff8b0,000000003fbffe40,ALU
68541500,0000000000016b90,01813083,x1,0000000000016b90,0000000000010334,LOAD
68544500,0000000000016b94,06010113,x2,000000003fbffe40,000000003fbffea0,ALU
68598500,0000000000010334,01813083,x1,0000000000010334,0000000000010664,LOAD
68601500,0000000000010338,00000513,x10,0000000000000047,0000000000000000,ALU
68605500,000000000001033c,01013403,x8,0000000000000001,0000000000010b00,LOAD
68652500,0000000000010340,00813483,x9,000000003fc00008,0000000000010bd8,LOAD
68655500,0000000000010344,02010113,x2,000000003fbffea0,000000003fbffec0,ALU
68663000,0000000000010664,365050ef,x1,0000000000010664,0000000000010668,JUMP
68720500,00000000000161c8,00100693,x13,0000000000000000,0000000000000001,ALU
68723500,00000000000161cc,ff010113,x2,000000003fbffec0,000000003fbffeb0,ALU
68726500,00000000000161d0,00068613,x12,0000000000000001,0000000000000001,ALU
68729500,00000000000161d4,90818593,x11,00000000000967b8,00000000000959f8,ALU
68736500,00000000000161dc,ec5ff0ef,x1,0000000000010668,00000000000161e0,JUMP
68789500,00000000000160a0,fc010113,x2,000000003fbffeb0,000000003fbffe70,ALU
68792500,00000000000160a4,000007b7,x15,0000000000000001,0000000000000000,ALU
68872500,00000000000160c8,00078793,x15,0000000000000000,0000000000000000,ALU
68875500,00000000000160cc,00050913,x18,0000000000000000,0000000000000000,ALU
68878500,00000000000160d0,00058a13,x20,0000000000000000,00000000000959f8,ALU
68881500,00000000000160d4,00060a93,x21,0000000000000000,0000000000000001,ALU
68889000,00000000000160e0,00300413,x8,0000000000010b00,0000000000000003,ALU
68892000,00000000000160e4,00400493,x9,0000000000010bd8,0000000000000004,ALU
68895000,00000000000160e8,00200993,x19,0000000000000000,0000000000000002,ALU
68946000,00000000000160ec,000a3b03,x22,0000000000000000,0000000000096388,LOAD
68997000,00000000000160f4,008b3783,x15,0000000000000000,0000000000000001,LOAD
69000000,00000000000160f8,00579713,x14,00000000000967b8,0000000000000020,ALU
69003000,00000000000160fc,00eb0733,x14,0000000000000020,00000000000963a8,ALU
69053500,0000000000016104,fff78793,x15,0000000000000001,0000000000000000,ALU
69061500,000000000001610c,ff073683,x13,0000000000000001,0000000000000004,LOAD
69119500,0000000000016194,00579793,x15,0000000000000000,0000000000000000,ALU
69122500,0000000000016198,00fb07b3,x15,0000000000000000,0000000000096388,ALU
69126500,000000000001619c,0187b703,x14,00000000000963a8,0000000000010bd8,LOAD
69130500,00000000000161a0,0207b503,x10,0000000000000000,0000000000000000,LOAD
69133500,00000000000161a4,00090593,x11,00000000000959f8,0000000000000000,ALU
69136500,00000000000161a8,000700e7,x1,00000000000161e0,00000000000161ac,JUMP
69188500,0000000000010bd8,fe010113,x2,000000003fbffe70,000000003fbffe50,ALU
69195500,0000000000010be0,000947b7,x15,0000000000096388,0000000000094000,ALU
69198500,0000000000010be4,00094437,x8,0000000000000003,0000000000094000,ALU
69201500,0000000000010be8,f8040413,x8,0000000000094000,0000000000093f80,ALU
69204500,0000000000010bec,f9078793,x15,0000000000094000,0000000000093f90,ALU
69207500,0000000000010bf0,408787b3,x15,0000000000093f90,0000000000000010,ALU
69266500,0000000000010c00,4037d713,x14,0000000000010bd8,0000000000000002,ALU
69272500,0000000000010c08,ff878793,x15,0000000000000010,0000000000000008,ALU
69275500,0000000000010c0c,fff70493,x9,0000000000000004,0000000000000001,ALU
69278500,0000000000010c10,00878433,x8,0000000000093f80,0000000000093f88,ALU
69281500,0000000000010c14,fff00913,x18,0000000000000000,ffffffffffffffff,ALU
69333000,0000000000010c18,00043783,x15,0000000000000008,00000000000102e0,LOAD
69336000,0000000000010c1c,fff48493,x9,0000000000000001,0000000000000000,ALU
69339000,0000000000010c20,ff840413,x8,0000000000093f88,0000000000093f80,ALU
69342000,0000000000010c24,000780e7,x1,00000000000161ac,0000000000010c28,JUMP
69389500,00000000000102e0,000977b7,x15,00000000000102e0,0000000000097000,ALU
69438000,00000000000102e4,9207b503,x10,0000000000000000,0000000000000000,LOAD
69596000,0000000000010c18,00043783,x15,0000000000097000,0000000000010404,LOAD
69599000,0000000000010c1c,fff48493,x9,0000000000000000,ffffffffffffffff,ALU
69602000,0000000000010c20,ff840413,x8,0000000000093f80,0000000000093f78,ALU
69605000,0000000000010c24,000780e7,x1,0000000000010c28,0000000000010c28,JUMP
69659500,0000000000010404,ff010113,x2,000000003fbffe50,000000003fbffe40,ALU
69765000,000000000001040c,d881c783,x15,0000000000010404,0000000000000000,LOAD
69825000,0000000000010418,f81ff0ef,x1,0000000000010c28,000000000001041c,JUMP
69872500,0000000000010398,00096537,x10,0000000000000000,0000000000096000,ALU
69875500,000000000001039c,00096737,x14,0000000000000002,0000000000096000,ALU
69878500,00000000000103a0,8b050793,x15,0000000000000000,00000000000958b0,ALU
69881500,00000000000103a4,8b070713,x14,0000000000096000,00000000000958b0,ALU
69946000,000000000001041c,000737b7,x15,00000000000958b0,0000000000073000,ALU
69949000,0000000000010420,b1478793,x15,0000000000073000,0000000000072b14,ALU
69955000,0000000000010428,0008f537,x10,0000000000096000,000000000008f000,ALU
69958000,000000000001042c,c0850513,x10,000000000008f000,000000000008ec08,ALU
69961000,0000000000010430,6e4620ef,x1,000000000001041c,0000000000010434,JUMP
70061500,00000000000729ac,fe010113,x2,000000003fbffe40,000000003fbffe20,ALU
70179000,00000000000729c4,00052783,x15,0000000000072b14,0000000000000014,LOAD
70185000,00000000000729cc,00023917,x18,ffffffffffffffff,00000000000959cc,ALU
70416000,00000000000729d0,efc93903,x18,00000000000959cc,0000000000000000,LOAD
70419000,00000000000729d4,00050493,x9,ffffffffffffffff,000000000008ec08,ALU
70426500,00000000000729f0,00024797,x15,0000000000000014,00000000000969f0,ALU
70485000,00000000000729f4,2007b783,x15,00000000000969f0,0000000000095e80,LOAD
70492000,00000000000729fc,0187b703,x14,00000000000958b0,000000000008ec08,LOAD
70546000,0000000000072b04,00078413,x8,0000000000093f78,0000000000095e80,ALU
70549000,0000000000072b08,00024797,x15,0000000000095e80,0000000000096b08,ALU
70552000,0000000000072b0c,0e878793,x15,0000000000096b08,0000000000096bf0,ALU
70608500,0000000000072a88,02843703,x14,000000000008ec08,0000000000000000,LOAD
70665500,0000000000072a68,01813083,x1,0000000000010434,0000000000010434,LOAD
70668500,0000000000072a6c,00040513,x10,000000000008ec08,0000000000095e80,ALU
70672500,0000000000072a70,00813483,x9,000000000008ec08,ffffffffffffffff,LOAD
70676500,0000000000072a74,01013403,x8,0000000000095e80,0000000000093f78,LOAD
70680500,0000000000072a78,00013903,x18,0000000000000000,ffffffffffffffff,LOAD
70683500,0000000000072a7c,02010113,x2,000000003fbffe20,000000003fbffe40,ALU
70739500,0000000000010434,00100793,x15,0000000000096bf0,0000000000000001,ALU
71004000,000000000001043c,00813083,x1,0000000000010434,0000000000010c28,LOAD
71009500,0000000000010440,00013403,x8,0000000000093f78,0000000000093f78,LOAD
71012500,0000000000010444,01010113,x2,000000003fbffe40,000000003fbffe50,ALU
71067500,0000000000010c2c,01813083,x1,0000000000010c28,00000000000161ac,LOAD
71071500,0000000000010c30,01013403,x8,0000000000093f78,0000000000000003,LOAD
71075500,0000000000010c34,00813483,x9,ffffffffffffffff,0000000000000004,LOAD
71079500,0000000000010c38,00013903,x18,ffffffffffffffff,0000000000000000,LOAD
71082500,0000000000010c3c,02010113,x2,000000003fbffe50,000000003fbffe70,ALU
71229500,00000000000160f4,008b3783,x15,0000000000000001,0000000000000000,LOAD
71232500,00000000000160f8,00579713,x14,0000000000000000,0000000000000000,ALU
71235500,00000000000160fc,00eb0733,x14,0000000000000000,0000000000096388,ALU
71288000,0000000000016124,000b3783,x15,0000000000000000,0000000000000000,LOAD
71301000,0000000000016134,0008f437,x8,0000000000000003,000000000008f000,ALU
71304000,0000000000016138,0008f4b7,x9,0000000000000004,000000000008f000,ALU
71307000,000000000001613c,bc840793,x15,0000000000000000,000000000008ebc8,ALU
71357500,0000000000016140,bd048493,x9,000000000008f000,000000000008ebd0,ALU
71363500,0000000000016148,bc840413,x8,000000000008f000,000000000008ebc8,ALU
71466000,000000000001614c,00043783,x15,000000000008ebc8,000000000001d2e8,LOAD
71469000,0000000000016150,00840413,x8,000000000008ebc8,000000000008ebd0,ALU
71472000,0000000000016154,000780e7,x1,00000000000161ac,0000000000016158,JUMP
71522500,000000000001d2e8,fa010113,x2,000000003fbffe70,000000003fbffe10,ALU
71525500,000000000001d2ec,00000513,x10,0000000000095e80,0000000000000000,ALU
71619500,000000000001d31c,ca9ff0ef,x1,0000000000016158,000000000001d320,JUMP
71672500,000000000001cfc4,f7010113,x2,000000003fbffe10,000000003fbffd80,ALU
71727500,000000000001cffc,00050493,x9,000000000008ebd0,0000000000000000,ALU
71910000,000000000001d1bc,9181b403,x8,000000000008ebd0,0000000000094000,LOAD
71958000,000000000001d1c0,b081a903,x18,0000000000000000,0000000000000000,LOAD
71961000,000000000001d1c4,00000c13,x24,0000000000000000,0000000000000000,ALU
72011500,000000000001d078,0008eab7,x21,0000000000000001,000000000008e000,ALU
72014500,000000000001d07c,0008fa37,x20,00000000000959f8,000000000008f000,ALU
72059500,000000000001d080,5e0a8a93,x21,000000000008e000,000000000008e5e0,ALU
72062500,000000000001d084,bc8a0a13,x20,000000000008f000,000000000008ebc8,ALU
72065500,000000000001d088,00000b13,x22,0000000000096388,0000000000000000,ALU
72068500,000000000001d08c,4dc00b93,x23,0000000000000000,00000000000004dc,ALU
72071500,000000000001d090,415a0a33,x20,000000000008ebc8,00000000000005e8,ALU
72183000,000000000001d0ec,0c042783,x15,000000000001d2e8,0000000000000000,LOAD
72237000,000000000001d1dc,02843703,x14,0000000000096388,0000000000000000,LOAD
72241000,000000000001d1e0,02043783,x15,0000000000000000,0000000000000000,LOAD
72342500,000000000001d14c,b081a783,x15,0000000000000000,0000000000000000,LOAD
72474000,000000000001d1fc,06843403,x8,0000000000094000,0000000000094218,LOAD
72483000,000000000001d15c,00078913,x18,0000000000000000,0000000000000000,ALU
72500000,000000000001d0ec,0c042783,x15,0000000000000000,ffffffffffffffff,LOAD
72508500,000000000001d1dc,02843703,x14,0000000000000000,0000000000099574,LOAD
72558000,000000000001d1e0,02043783,x15,ffffffffffffffff,0000000000099520,LOAD
72565000,000000000001d1e8,0d843d83,x27,0000000000000000,000000000008e7d8,LOAD
72568000,000000000001d1ec,415d87b3,x15,0000000000099520,00000000000001f8,ALU
72681000,000000000001d110,018db783,x15,00000000000001f8,000000000001b5f4,LOAD
72684000,000000000001d114,fff00593,x11,0000000000000000,ffffffffffffffff,ALU
72687000,000000000001d118,00040513,x10,0000000000000000,0000000000094218,ALU
72690000,000000000001d11c,000780e7,x1,000000000001d320,000000000001d120,JUMP
72738500,000000000001b5f4,00052783,x15,000000000001b5f4,fffffffffbad2884,LOAD
72741500,000000000001b5f8,0087f713,x14,0000000000099574,0000000000000000,ALU
72791500,000000000001b600,fe010113,x2,000000003fbffd80,000000003fbffd60,ALU
72909000,000000000001b614,03479693,x13,0000000000000004,8840000000000000,ALU
72912000,000000000001b618,00058493,x9,0000000000000000,ffffffffffffffff,ALU
72915000,000000000001b61c,00050413,x8,0000000000094218,0000000000094218,ALU
72919000,000000000001b620,02053703,x14,0000000000000000,0000000000099520,LOAD
72978500,000000000001b6ac,02853603,x12,0000000000000001,0000000000099574,LOAD
72981500,000000000001b6b0,fff00793,x15,fffffffffbad2884,ffffffffffffffff,ALU
72990000,000000000001b684,02043583,x11,ffffffffffffffff,0000000000099520,LOAD
72993000,000000000001b688,00040513,x10,0000000000094218,0000000000094218,ALU
72997000,000000000001b68c,01813083,x1,000000000001d120,000000000001d120,LOAD
73001000,000000000001b690,01013403,x8,0000000000094218,0000000000094218,LOAD
