TIME,OP,PC,ADDR,SIZE,SIGN,DATA,HIT_MISS,SET,TAG,WAY,INSTRUCTION
3667000, READ,0000000000010a58,00000000000100f8,7,1,0000000000093f50, HIT,3,00000000000020,0,0107ba03
3667500, READ,0000000000010a58,00000000000100f8,7,1,0000000000093f50, HIT,3,00000000000020,0,0107ba03
3745000, READ,0000000000010920,00000000000959d8,7,1,0000000000000800, HIT,7,0000000000012b,1,8e81b503
3745500, READ,0000000000010920,00000000000959d8,7,1,0000000000000800, HIT,7,0000000000012b,1,8e81b503
3820500,WRITE,0000000000027d1c,000000003fbffe40,7,1,0000000000000057, HIT,25,0000000007f7ff,1,01213023
3821000,WRITE,0000000000027d1c,000000003fbffe40,7,1,0000000000000057, HIT,25,0000000007f7ff,1,01213023
3824500,WRITE,0000000000027d20,000000003fbffe50,7,1,0000000000000000, HIT,25,0000000007f7ff,1,00813823
3825000,WRITE,0000000000027d20,000000003fbffe50,7,1,0000000000000000, HIT,25,0000000007f7ff,1,00813823
3883000, READ,0000000000027d24,0000000000095db8,7,1,0000000000000000, HIT,22,0000000000012b,0,cc81b403
3883500, READ,0000000000027d24,0000000000095db8,7,1,0000000000000000, HIT,22,0000000000012b,0,cc81b403
3887000,WRITE,0000000000027d28,000000003fbffe48,7,1,0000000000010bd8, HIT,25,0000000007f7ff,1,00913423
3887500,WRITE,0000000000027d28,000000003fbffe48,7,1,0000000000010bd8, HIT,25,0000000007f7ff,1,00913423
3891000,WRITE,0000000000027d2c,000000003fbffe58,7,1,000000000001093c, HIT,25,0000000007f7ff,1,00113c23
3891500,WRITE,0000000000027d2c,000000003fbffe58,7,1,000000000001093c, HIT,25,0000000007f7ff,1,00113c23
4022500,WRITE,000000000004bf20,0000000000095db8,7,1,0000000000098000, HIT,22,0000000000012b,0,cca1b423
4023000,WRITE,000000000004bf20,0000000000095db8,7,1,0000000000098000, HIT,22,0000000000012b,0,cca1b423
4040000, READ,0000000000027d4c,0000000000095db8,7,1,0000000000098000, HIT,22,0000000000012b,0,cc81b403
4040500, READ,0000000000027d4c,0000000000095db8,7,1,0000000000098000, HIT,22,0000000000012b,0,cc81b403
4132000,WRITE,000000000004bf20,0000000000095db8,7,1,0000000000098f60, HIT,22,0000000000012b,0,cca1b423
4132500,WRITE,000000000004bf20,0000000000095db8,7,1,0000000000098f60, HIT,22,0000000000012b,0,cca1b423
4149500, READ,0000000000027d98,000000003fbffe58,7,1,000000000001093c, HIT,25,0000000007f7ff,1,01813083
4150000, READ,0000000000027d98,000000003fbffe58,7,1,000000000001093c, HIT,25,0000000007f7ff,1,01813083
4156500, READ,0000000000027da0,000000003fbffe48,7,1,0000000000010bd8, HIT,25,0000000007f7ff,1,00813483
4157000, READ,0000000000027da0,000000003fbffe48,7,1,0000000000010bd8, HIT,25,0000000007f7ff,1,00813483
4160500, READ,0000000000027da4,000000003fbffe50,7,1,0000000000000000, HIT,25,0000000007f7ff,1,01013403
4161000, READ,0000000000027da4,000000003fbffe50,7,1,0000000000000000, HIT,25,0000000007f7ff,1,01013403
4164500, READ,0000000000027da8,000000003fbffe40,7,1,0000000000000057, HIT,25,0000000007f7ff,1,00013903
4165000, READ,0000000000027da8,000000003fbffe40,7,1,0000000000000057, HIT,25,0000000007f7ff,1,00013903
4318000, READ,0000000000010948,00000000000953e8,7,1,0000000000094f28, HIT,15,0000000000012a,1,3e87bd03
4318500, READ,0000000000010948,00000000000953e8,7,1,0000000000094f28, HIT,15,0000000000012a,1,3e87bd03
4387000,WRITE,0000000000010964,0000000000096c38,7,1,0000000000098700, HIT,16,0000000000012d,1,02e7b023
4387500,WRITE,0000000000010964,0000000000096c38,7,1,0000000000098700, HIT,16,0000000000012d,1,02e7b023
4435000,WRITE,0000000000010968,0000000000095358,7,1,0000000000000000, HIT,13,0000000000012a,1,428d3823
4435500,WRITE,0000000000010968,0000000000095358,7,1,0000000000000000, HIT,13,0000000000012a,1,428d3823
4492000,WRITE,0000000000010978,0000000000096c40,7,1,0000000000000000, HIT,17,0000000000012d,0,0207b423
4492500,WRITE,0000000000010978,0000000000096c40,7,1,0000000000000000, HIT,17,0000000000012d,0,0207b423
4543500,WRITE,0000000000010980,0000000000096c18,7,1,000000000000003e, HIT,16,0000000000012d,1,c106bc23
4544000,WRITE,0000000000010980,0000000000096c18,7,1,000000000000003e, HIT,16,0000000000012d,1,c106bc23
4732000, READ,0000000000026280,0000000000093f50,7,1,0000000000095730, HIT,29,00000000000127,1,0006b603
4732500, READ,0000000000026280,0000000000093f50,7,1,0000000000095730, HIT,29,00000000000127,1,0006b603
4786000,WRITE,000000000002628c,0000000000098700,7,1,0000000000095730, HIT,28,00000000000130,1,fec7bc23
4786500,WRITE,000000000002628c,0000000000098700,7,1,0000000000095730, HIT,28,00000000000130,1,fec7bc23
4794500, READ,0000000000026280,0000000000093f58,7,1,0000000000095730, HIT,29,00000000000127,1,0006b603
4795000, READ,0000000000026280,0000000000093f58,7,1,0000000000095730, HIT,29,00000000000127,1,0006b603
4804500,WRITE,000000000002628c,0000000000098708,7,1,0000000000095730, HIT,28,00000000000130,1,fec7bc23
4805000,WRITE,000000000002628c,0000000000098708,7,1,0000000000095730, HIT,28,00000000000130,1,fec7bc23
4813000, READ,0000000000026280,0000000000093f60,7,1,0000000000095750, HIT,29,00000000000127,1,0006b603
4813500, READ,0000000000026280,0000000000093f60,7,1,0000000000095750, HIT,29,00000000000127,1,0006b603
4823000,WRITE,000000000002628c,0000000000098710,7,1,0000000000095750, HIT,28,00000000000130,1,fec7bc23
4823500,WRITE,000000000002628c,0000000000098710,7,1,0000000000095750, HIT,28,00000000000130,1,fec7bc23
4831500, READ,0000000000026280,0000000000093f68,7,1,0000000000095738, HIT,29,00000000000127,1,0006b603
4832000, READ,0000000000026280,0000000000093f68,7,1,0000000000095738, HIT,29,00000000000127,1,0006b603
4841500,WRITE,000000000002628c,0000000000098718,7,1,0000000000095738, HIT,28,00000000000130,1,fec7bc23
4842000,WRITE,000000000002628c,0000000000098718,7,1,0000000000095738, HIT,28,00000000000130,1,fec7bc23
4874000, READ,0000000000010988,00000000000959d8,7,1,0000000000000800, HIT,7,0000000000012b,1,8e81b783
4874500, READ,0000000000010988,00000000000959d8,7,1,0000000000000800, HIT,7,0000000000012b,1,8e81b783
4933000,WRITE,0000000000010994,00000000000986f0,7,1,0000000000096c28, HIT,27,00000000000130,1,fee4b823
4933500,WRITE,0000000000010994,00000000000986f0,7,1,0000000000096c28, HIT,27,00000000000130,1,fee4b823
5002000,WRITE,00000000000109a8,0000000000095eb0,7,1,0000000000000040, HIT,26,0000000000012b,0,00c73023
5002500,WRITE,00000000000109a8,0000000000095eb0,7,1,0000000000000040, HIT,26,0000000000012b,0,00c73023
5009000,WRITE,00000000000109b0,0000000000095360,7,1,0000000000000001, HIT,13,0000000000012a,1,42dd3c23
5009500,WRITE,00000000000109b0,0000000000095360,7,1,0000000000000001, HIT,13,0000000000012a,1,42dd3c23
5013000,WRITE,00000000000109b4,0000000000096c10,7,1,0000000000000001, HIT,16,0000000000012d,1,c0d63823
5013500,WRITE,00000000000109b4,0000000000096c10,7,1,0000000000000001, HIT,16,0000000000012d,1,c0d63823
5113000,WRITE,00000000000109bc,0000000000097018,7,1,0000000000095eb0, HIT,0,0000000000012e,1,00e6bc23
5113500,WRITE,00000000000109bc,0000000000097018,7,1,0000000000095eb0, HIT,0,0000000000012e,1,00e6bc23
5164000,WRITE,00000000000109c0,0000000000095ed8,7,1,0000000000094f28, HIT,27,0000000000012b,0,03a73423
5164500,WRITE,00000000000109c0,0000000000095ed8,7,1,0000000000094f28, HIT,27,0000000000012b,0,03a73423
5168000,WRITE,00000000000109c4,0000000000095348,7,1,0000000000000008, HIT,13,0000000000012a,1,439d3023
5168500,WRITE,00000000000109c4,0000000000095348,7,1,0000000000000008, HIT,13,0000000000012a,1,439d3023
5172000,WRITE,00000000000109c8,0000000000095340,7,1,0000000000000050, HIT,13,0000000000012a,1,418d3c23
5172500,WRITE,00000000000109c8,0000000000095340,7,1,0000000000000050, HIT,13,0000000000012a,1,418d3c23
5221000,WRITE,00000000000109cc,0000000000095330,7,1,0000000000093f50, HIT,12,0000000000012a,1,414d3423
5221500,WRITE,00000000000109cc,0000000000095330,7,1,0000000000093f50, HIT,12,0000000000012a,1,414d3423
5225000,WRITE,00000000000109d0,0000000000095338,7,1,0000000000000020, HIT,12,0000000000012a,1,413d3823
5225500,WRITE,00000000000109d0,0000000000095338,7,1,0000000000000020, HIT,12,0000000000012a,1,413d3823
5247000,WRITE,00000000000109ec,00000000000959d8,7,1,0000000000000850, HIT,7,0000000000012b,1,8ef1b423
5247500,WRITE,00000000000109ec,00000000000959d8,7,1,0000000000000850, HIT,7,0000000000012b,1,8ef1b423
5254000,WRITE,00000000000109f4,0000000000096c00,7,1,0000000000000050, HIT,16,0000000000012d,1,c087b023
5254500,WRITE,00000000000109f4,0000000000096c00,7,1,0000000000000050, HIT,16,0000000000012d,1,c087b023
5308500, READ,0000000000010a00,000000003fbffeb8,7,1,0000000000010510, HIT,26,0000000007f7ff,1,05813083
5309000, READ,0000000000010a00,000000003fbffeb8,7,1,0000000000010510, HIT,26,0000000007f7ff,1,05813083
5315500,WRITE,0000000000010a08,0000000000096c08,7,1,0000000000000010, HIT,16,0000000000012d,1,c157b423
5316000,WRITE,0000000000010a08,0000000000096c08,7,1,0000000000000010, HIT,16,0000000000012d,1,c157b423
5325500, READ,0000000000010a14,000000003fbffeb0,7,1,0000000000010b00, HIT,26,0000000007f7ff,1,05013403
5326000, READ,0000000000010a14,000000003fbffeb0,7,1,0000000000010b00, HIT,26,0000000007f7ff,1,05013403
5329500, READ,0000000000010a18,000000003fbffea8,7,1,0000000000010bd8, HIT,26,0000000007f7ff,1,04813483
5330000, READ,0000000000010a18,000000003fbffea8,7,1,0000000000010bd8, HIT,26,0000000007f7ff,1,04813483
5333500, READ,0000000000010a1c,000000003fbffea0,7,1,0000000000000000, HIT,26,0000000007f7ff,1,04013903
5334000, READ,0000000000010a1c,000000003fbffea0,7,1,0000000000000000, HIT,26,0000000007f7ff,1,04013903
5337500, READ,0000000000010a20,000000003fbffe98,7,1,0000000000000000, HIT,26,0000000007f7ff,1,03813983
5338000, READ,0000000000010a20,000000003fbffe98,7,1,0000000000000000, HIT,26,0000000007f7ff,1,03813983
5341500, READ,0000000000010a24,000000003fbffe90,7,1,0000000000000000, HIT,26,0000000007f7ff,1,03013a03
5342000, READ,0000000000010a24,000000003fbffe90,7,1,0000000000000000, HIT,26,0000000007f7ff,1,03013a03
5345500, READ,0000000000010a28,000000003fbffe88,7,1,0000000000000000, HIT,26,0000000007f7ff,1,02813a83
5346000, READ,0000000000010a28,000000003fbffe88,7,1,0000000000000000, HIT,26,0000000007f7ff,1,02813a83
5349500, READ,0000000000010a2c,000000003fbffe80,7,1,0000000000000000, HIT,26,0000000007f7ff,1,02013b03
5350000, READ,0000000000010a2c,000000003fbffe80,7,1,0000000000000000, HIT,26,0000000007f7ff,1,02013b03
5353500, READ,0000000000010a30,000000003fbffe78,7,1,0000000000000000, HIT,25,0000000007f7ff,1,01813b83
5354000, READ,0000000000010a30,000000003fbffe78,7,1,0000000000000000, HIT,25,0000000007f7ff,1,01813b83
5357500, READ,0000000000010a34,000000003fbffe70,7,1,0000000000000000, HIT,25,0000000007f7ff,1,01013c03
5358000, READ,0000000000010a34,000000003fbffe70,7,1,0000000000000000, HIT,25,0000000007f7ff,1,01013c03
5361500, READ,0000000000010a38,000000003fbffe68,7,1,0000000000000000, HIT,25,0000000007f7ff,1,00813c83
5362000, READ,0000000000010a38,000000003fbffe68,7,1,0000000000000000, HIT,25,0000000007f7ff,1,00813c83
5365500, READ,0000000000010a3c,000000003fbffe60,7,1,0000000000000000, HIT,25,0000000007f7ff,1,00013d03
5366000, READ,0000000000010a3c,000000003fbffe60,7,1,0000000000000000, HIT,25,0000000007f7ff,1,00013d03
5413500,WRITE,0000000000010a40,0000000000097030,7,1,0000000000000001, HIT,0,0000000000012e,1,02e7b823
5414000,WRITE,0000000000010a40,0000000000097030,7,1,0000000000000001, HIT,0,0000000000012e,1,02e7b823
5428000, READ,0000000000010514,0000000000093fa0,7,1,0000000000000000, HIT,30,00000000000127,1,fa07b783
5428500, READ,0000000000010514,0000000000093fa0,7,1,0000000000000000, HIT,30,00000000000127,1,fa07b783
5539000, READ,0000000000010520,0000000000000001,1,0,0000000000000000, HIT,0,00000000000000,1,0017c703
5539500, READ,0000000000010520,0000000000000001,1,0,0000000000000000, HIT,0,00000000000000,1,0017c703
5543000, READ,0000000000010524,0000000000000000,1,0,0000000000000000, HIT,0,00000000000000,1,0007c683
5543500, READ,0000000000010524,0000000000000000,1,0,0000000000000000, HIT,0,00000000000000,1,0007c683
5547000, READ,0000000000010528,0000000000000002,1,0,0000000000000000, HIT,0,00000000000000,1,0027c803
5547500, READ,0000000000010528,0000000000000002,1,0,0000000000000000, HIT,0,00000000000000,1,0027c803
5551000, READ,000000000001052c,0000000000000003,1,0,0000000000000000, HIT,0,00000000000000,1,0037c503
5551500, READ,000000000001052c,0000000000000003,1,0,0000000000000000, HIT,0,00000000000000,1,0037c503
5555000, READ,0000000000010530,0000000000000004,1,0,0000000000000000, HIT,0,00000000000000,1,0047c583
5555500, READ,0000000000010530,0000000000000004,1,0,0000000000000000, HIT,0,00000000000000,1,0047c583
5562000, READ,0000000000010538,0000000000000005,1,0,0000000000000000, HIT,0,00000000000000,1,0057c603
5562500, READ,0000000000010538,0000000000000005,1,0,0000000000000000, HIT,0,00000000000000,1,0057c603
5617500, READ,0000000000010544,0000000000000006,1,0,0000000000000000, HIT,0,00000000000000,1,0067c683
5618000, READ,0000000000010544,0000000000000006,1,0,0000000000000000, HIT,0,00000000000000,1,0067c683
5627500, READ,0000000000010550,0000000000000007,1,0,0000000000000000, HIT,0,00000000000000,1,0077c703
5628000, READ,0000000000010550,0000000000000007,1,0,0000000000000000, HIT,0,00000000000000,1,0077c703
5661500,WRITE,000000000001057c,0000000000093f90,7,1,0000000000000000, HIT,30,00000000000127,1,00e8b023
5662000,WRITE,000000000001057c,0000000000093f90,7,1,0000000000000000, HIT,30,00000000000127,1,00e8b023
5710500, READ,0000000000010580,0000000000000008,1,0,0000000000000000, HIT,0,00000000000000,1,0087ce03
5711000, READ,0000000000010580,0000000000000008,1,0,0000000000000000, HIT,0,00000000000000,1,0087ce03
5714500, READ,0000000000010584,0000000000000009,1,0,0000000000000000, HIT,0,00000000000000,1,0097c303
5715000, READ,0000000000010584,0000000000000009,1,0,0000000000000000, HIT,0,00000000000000,1,0097c303
5718500, READ,0000000000010588,000000000000000a,1,0,0000000000000000, HIT,0,00000000000000,1,00a7c803
5719000, READ,0000000000010588,000000000000000a,1,0,0000000000000000, HIT,0,00000000000000,1,00a7c803
5722500, READ,000000000001058c,000000000000000b,1,0,0000000000000000, HIT,0,00000000000000,1,00b7c503
5723000, READ,000000000001058c,000000000000000b,1,0,0000000000000000, HIT,0,00000000000000,1,00b7c503
5726500, READ,0000000000010590,000000000000000c,1,0,0000000000000000, HIT,0,00000000000000,1,00c7c583
5727000, READ,0000000000010590,000000000000000c,1,0,0000000000000000, HIT,0,00000000000000,1,00c7c583
5730500, READ,0000000000010594,000000000000000d,1,0,0000000000000000, HIT,0,00000000000000,1,00d7c603
5731000, READ,0000000000010594,000000000000000d,1,0,0000000000000000, HIT,0,00000000000000,1,00d7c603
5734500, READ,0000000000010598,000000000000000e,1,0,0000000000000000, HIT,0,00000000000000,1,00e7c683
5735000, READ,0000000000010598,000000000000000e,1,0,0000000000000000, HIT,0,00000000000000,1,00e7c683
5738500, READ,000000000001059c,000000000000000f,1,0,0000000000000000, HIT,0,00000000000000,1,00f7c783
5739000, READ,000000000001059c,000000000000000f,1,0,0000000000000000, HIT,0,00000000000000,1,00f7c783
5842000,WRITE,00000000000105a0,000000003fbffee8,1,1,0000000000000000, HIT,27,0000000007f7ff,1,03c10423
5842500,WRITE,00000000000105a0,000000003fbffee8,1,1,0000000000000000, HIT,27,0000000007f7ff,1,03c10423
5846000,WRITE,00000000000105a4,000000003fbffee9,1,1,0000000000000000, HIT,27,0000000007f7ff,1,026104a3
5846500,WRITE,00000000000105a4,000000003fbffee9,1,1,0000000000000000, HIT,27,0000000007f7ff,1,026104a3
5850000,WRITE,00000000000105a8,000000003fbffeea,1,1,0000000000000000, HIT,27,0000000007f7ff,1,03010523
5850500,WRITE,00000000000105a8,000000003fbffeea,1,1,0000000000000000, HIT,27,0000000007f7ff,1,03010523
5854000,WRITE,00000000000105ac,000000003fbffeeb,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02a105a3
5854500,WRITE,00000000000105ac,000000003fbffeeb,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02a105a3
5858000,WRITE,00000000000105b0,000000003fbffeec,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02b10623
5858500,WRITE,00000000000105b0,000000003fbffeec,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02b10623
5862000,WRITE,00000000000105b4,000000003fbffeed,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02c106a3
5862500,WRITE,00000000000105b4,000000003fbffeed,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02c106a3
5866000,WRITE,00000000000105b8,000000003fbffeee,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02d10723
5866500,WRITE,00000000000105b8,000000003fbffeee,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02d10723
5870000,WRITE,00000000000105bc,000000003fbffeef,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02f107a3
5870500,WRITE,00000000000105bc,000000003fbffeef,1,1,0000000000000000, HIT,27,0000000007f7ff,1,02f107a3
5920500, READ,00000000000105c0,000000003fbffee8,7,1,0000000000000000, HIT,27,0000000007f7ff,1,02813783
5921000, READ,00000000000105c0,000000003fbffee8,7,1,0000000000000000, HIT,27,0000000007f7ff,1,02813783
5924500,WRITE,00000000000105c4,0000000000093f98,7,1,0000000000000000, HIT,30,00000000000127,1,00f8b423
5925000,WRITE,00000000000105c4,0000000000093f98,7,1,0000000000000000, HIT,30,00000000000127,1,00f8b423
5933000, READ,00000000000105dc,0000000000095c50,7,1,000000003fc00018, HIT,17,0000000000012b,1,b601b603
5933500, READ,00000000000105dc,0000000000095c50,7,1,000000003fc00018, HIT,17,0000000000012b,1,b601b603
5937000, READ,00000000000105e0,000000003fbffed0,7,1,000000003fc00008, HIT,27,0000000007f7ff,1,01013583
5937500, READ,00000000000105e0,000000003fbffed0,7,1,000000003fc00008, HIT,27,0000000007f7ff,1,01013583
5941000, READ,00000000000105e4,000000003fbffecc,4,1,0000000000000001, HIT,27,0000000007f7ff,1,00c12503
5941500, READ,00000000000105e4,000000003fbffecc,4,1,0000000000000001, HIT,27,0000000007f7ff,1,00c12503
6001500,WRITE,000000000002a5e0,000000003fbffeb0,7,1,0000000000010b00, HIT,26,0000000007f7ff,1,00813823
6002000,WRITE,000000000002a5e0,000000003fbffeb0,7,1,0000000000010b00, HIT,26,0000000007f7ff,1,00813823
6005500,WRITE,000000000002a5e4,000000003fbffea8,7,1,0000000000010bd8, HIT,26,0000000007f7ff,1,00913423
6006000,WRITE,000000000002a5e4,000000003fbffea8,7,1,0000000000010bd8, HIT,26,0000000007f7ff,1,00913423
6009500,WRITE,000000000002a5e8,000000003fbffea0,7,1,0000000000000000, HIT,26,0000000007f7ff,1,01213023
6010000,WRITE,000000000002a5e8,000000003fbffea0,7,1,0000000000000000, HIT,26,0000000007f7ff,1,01213023
6013500,WRITE,000000000002a5ec,000000003fbffeb8,7,1,00000000000105ec, HIT,26,0000000007f7ff,1,00113c23
6014000,WRITE,000000000002a5ec,000000003fbffeb8,7,1,00000000000105ec, HIT,26,0000000007f7ff,1,00113c23
6169000, READ,000000000002a658,0000000000095cd8,4,1,0000000000000000, HIT,19,0000000000012b,1,be81a503
6169500, READ,000000000002a658,0000000000095cd8,4,1,0000000000000000, HIT,19,0000000000012b,1,be81a503
6173000, READ,000000000002a65c,0000000000095c68,4,1,0000000000000000, HIT,17,0000000000012b,1,b781a783
6173500, READ,000000000002a65c,0000000000095c68,4,1,0000000000000000, HIT,17,0000000000012b,1,b781a783
6177000,WRITE,000000000002a660,0000000000095ad0,4,1,0000000000000000, HIT,11,0000000000012b,1,9e01a023
6177500,WRITE,000000000002a660,0000000000095ad0,4,1,0000000000000000, HIT,11,0000000000012b,1,9e01a023
6238000,WRITE,000000000002a618,0000000000097140,4,1,0000000000000001, HIT,5,0000000000012e,1,1487a023
6238500,WRITE,000000000002a618,0000000000097140,4,1,0000000000000001, HIT,5,0000000000012e,1,1487a023
6245000,WRITE,000000000002a620,0000000000097148,7,1,000000003fc00008, HIT,5,0000000000012e,1,1497b423
6245500,WRITE,000000000002a620,0000000000097148,7,1,000000003fc00008, HIT,5,0000000000012e,1,1497b423
6249000,WRITE,000000000002a624,0000000000095c50,7,1,000000003fc00018, HIT,17,0000000000012b,1,b721b023
6249500,WRITE,000000000002a624,0000000000095c50,7,1,000000003fc00018, HIT,17,0000000000012b,1,b721b023
6313500, READ,000000000002a434,0000000000097138,4,1,0000000000000000, HIT,4,0000000000012e,1,1387a783
6314000, READ,000000000002a434,0000000000097138,4,1,0000000000000000, HIT,4,0000000000012e,1,1387a783
